Date,High,Low,Open,Close,Volume,Adj Close
2012-05-31,293.8984069824219,288.4189453125,293.2607727050781,289.345458984375,5958852.0,289.345458984375
2012-06-01,285.25579833984375,283.11383056640625,284.827392578125,284.4239196777344,6138724.0,284.4239196777344
2012-06-04,289.1611633300781,283.94073486328125,284.0453186035156,288.2146911621094,4883637.0,288.2146911621094
2012-06-05,287.9855651855469,282.1773376464844,286.65057373046875,284.1399841308594,4697341.0,284.1399841308594
2012-06-06,289.89837646484375,285.7340087890625,287.16363525390625,289.20098876953125,4207311.0,289.20098876953125
2012-06-07,292.84735107421875,287.5472106933594,292.702880859375,288.0353698730469,3530183.0,288.0353698730469
2012-06-08,289.4151916503906,286.2171936035156,286.8498229980469,289.1412353515625,2831373.0,289.1412353515625
2012-06-11,291.567138671875,282.28692626953125,291.01422119140625,283.18853759765625,5342149.0,283.18853759765625
2012-06-12,284.0851745605469,278.2470703125,283.8211669921875,281.494873046875,6472570.0,281.494873046875
2012-06-13,282.44134521484375,278.296875,279.8111877441406,279.49737548828125,3923050.0,279.49737548828125
2012-06-14,281.4799499511719,277.2209167480469,279.60198974609375,278.4811706542969,4707379.0,278.4811706542969
2012-06-15,281.2059631347656,277.5048522949219,279.123779296875,281.20098876953125,6024898.0,281.20098876953125
2012-06-18,286.0328674316406,278.580810546875,280.259521484375,284.3591613769531,5012518.0,284.3591613769531
2012-06-19,291.049072265625,285.48992919921875,285.7240295410156,289.67919921875,4167964.0,289.67919921875
2012-06-20,288.91705322265625,285.6841735839844,288.8224182128906,287.6767272949219,4710992.0,287.6767272949219
2012-06-21,288.8373718261719,280.81243896484375,288.8373718261719,281.5496826171875,4037678.0,281.5496826171875
2012-06-22,284.6729736328125,281.8535461425781,282.9394836425781,284.6729736328125,4472501.0,284.6729736328125
2012-06-25,282.98431396484375,277.6343688964844,282.605712890625,279.3031005859375,3175056.0,279.3031005859375
2012-06-26,282.2420959472656,278.69537353515625,280.3292541503906,281.2856750488281,2710522.0,281.2856750488281
2012-06-27,285.92327880859375,281.9531555175781,282.7900390625,283.5870361328125,3397286.0,283.5870361328125
2012-06-28,282.0577697753906,277.5646057128906,281.8934020996094,281.1013488769531,3856200.0,281.1013488769531
2012-06-29,288.9818115234375,285.0316162109375,286.4064636230469,288.9519348144531,5057887.0,288.9519348144531
2012-07-02,290.4114685058594,287.1736145019531,289.82366943359375,289.15118408203125,3323410.0,289.15118408203125
2012-07-03,293.1063537597656,287.9208068847656,288.92205810546875,292.81744384765625,2387917.0,292.81744384765625
2012-07-05,298.90960693359375,293.1711120605469,293.28070068359375,296.84735107421875,4709386.0,296.84735107421875
2012-07-06,295.6518249511719,290.3218078613281,295.11883544921875,291.8959045410156,4339806.0,291.8959045410156
2012-07-09,293.2010192871094,289.53973388671875,291.3828125,291.9108581542969,3443057.0,291.9108581542969
2012-07-10,295.1088562011719,288.2894287109375,293.9930419921875,289.7638854980469,3860617.0,289.7638854980469
2012-07-11,287.8460693359375,281.4151916503906,287.073974609375,284.52850341796875,7024832.0,284.52850341796875
2012-07-12,284.8971252441406,279.9955139160156,282.5011291503906,284.1748352050781,4636915.0,284.1748352050781
2012-07-13,288.49365234375,283.21343994140625,285.0067138671875,287.1835632324219,3966813.0,287.1835632324219
2012-07-16,288.5135803222656,284.8224182128906,287.1088562011719,286.3865661621094,2936164.0,286.3865661621094
2012-07-17,289.2508239746094,283.13873291015625,288.135009765625,287.2881774902344,3372795.0,287.2881774902344
2012-07-18,290.75518798828125,286.9892883300781,287.4127197265625,289.295654296875,3108006.0,289.295654296875
2012-07-19,298.12255859375,291.9058532714844,291.9756164550781,295.42266845703125,9384444.0,295.42266845703125
